المعرف,النوع,"رمز المنتج (SKU)",الاسم,"تم النشر","هل هي مميزة؟","إمكانية العرض في الكاتلوج","وصف قصير",الوصف,"تاريخ بدء سعر التخفيض","تاريخ نهاية سعر التخفيض","حالة الضريبة","فئة الضريبة",متوفر؟,المخزون,"انخفاض كمية المخزون","الطلبات المسبقة مسموحة؟","تباع بشكل فردي؟","الوزن (kg)","الطول (cm)","العرض (cm)","الارتفاع (cm)","السماح بمراجعات الزبائن؟","ملاحظة عملية الشراء","سعر التخفيض","السعر الافتراضي",التصنيفات,الوسوم,"فئة الشحن",الصور,"حدود التنزيل","أيام مدة صلاحية التنزيل",الأب,"منتجات مُجمّعة","منتجات يوصى بها","منتجات تسويقية","رابط خارجي","نص الزر",الموضع,"بيانات ميتا: _wpml_word_count","بيانات ميتا: _checkbox_badge_hot","بيانات ميتا: _wc_facebook_sync_enabled","بيانات ميتا: fb_visibility","بيانات ميتا: fb_product_description","بيانات ميتا: _wc_facebook_product_image_source","بيانات ميتا: _wc_facebook_commerce_enabled","بيانات ميتا: _wpml_media_has_media","بيانات ميتا: _wpb_vc_js_status","بيانات ميتا: _wpml_media_duplicate","بيانات ميتا: _wpml_media_featured","بيانات ميتا: _wpml_location_migration_done","بيانات ميتا: fb_product_group_id","بيانات ميتا: fb_product_item_id","بيانات ميتا: _yoast_wpseo_content_score","بيانات ميتا: _yoast_wpseo_estimated-reading-time-minutes","بيانات ميتا: _yoast_wpseo_wordproof_timestamp","اسم السمة 1","قيمة/قيم السمة 1","عرض السمة 1","سمة عالمية 1","اسم السمة 2","قيمة/قيم السمة 2","عرض السمة 2","سمة عالمية 2","بيانات ميتا: _yoast_wpseo_primary_product_cat","بيانات ميتا: _yoast_wpseo_focuskw","بيانات ميتا: _yoast_wpseo_metadesc","بيانات ميتا: _yoast_wpseo_linkdex","بيانات ميتا: _oembed_12d42a806dc672d81f1b6eda3d16290d","بيانات ميتا: _oembed_time_12d42a806dc672d81f1b6eda3d16290d","بيانات ميتا: _oembed_0224b2a9772e4ceac1f5fcb08e0c57b7","بيانات ميتا: _oembed_time_0224b2a9772e4ceac1f5fcb08e0c57b7","بيانات ميتا: _oembed_277d867882773c77793b32f3037a5db5","بيانات ميتا: _oembed_time_277d867882773c77793b32f3037a5db5","بيانات ميتا: _vi_wad_aliexpress_variation_id","بيانات ميتا: _vi_wad_aliexpress_variation_attr","بيانات ميتا: fb_product_image","بيانات ميتا: fb_product_price"
6378,variation,,"وحدة حمام خشبية مميزة عبارة عن 2 درج وضلفة مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل جاد من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,5150,7392,,,,,,,sk-jade-60,,,,,,1,"{""total"":31,""to_translate"":{""en"":31}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6379,variation,,"وحدة حمام خشبية مميزة عبارة عن 2 درج وضلفة مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل جاد من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,3350,4786,,,,,,,sk-jade-60,,,,,,2,"{""total"":32,""to_translate"":{""en"":32}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6380,variation,,"وحدة حمام خشبية مميزة عبارة عن 2 ضلفة ورف ديكور مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل جادور من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,2800,4085,,,,,,,sk-jadour-60,,,,,,1,"{""total"":32,""to_translate"":{""en"":32}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,4680%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6381,variation,,"وحدة حمام خشبية مميزة عبارة عن 2 ضلفة ورف ديكور مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل جادور من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,2400,3489,,,,,,,sk-jadour-60,,,,,,2,"{""total"":33,""to_translate"":{""en"":33}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6382,variation,,"وحدة حمام خشبية مميزة عبارة عن 2 ضلفة ورف ديكور مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل جادور من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1999,2982,,,,,,,sk-jadour-60,,,,,,3,"{""total"":33,""to_translate"":{""en"":33}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,4680%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6383,variation,,"وحدة حمام خشبية مميزة عبارة عن 2 ضلفة ورف ديكور مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل جادور من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1800,2612,,,,,,,sk-jadour-60,,,,,,4,"{""total"":33,""to_translate"":{""en"":33}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6385,variation,,"وحدة حمام خشبية مميزة عبارة عن 1 ضلفة ورف ديكور مصممه لحوض كاونتر توب موديل تونيك من ايديال ستاندرد موديل كات من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,4111,5879,,,,,,,sk-kat-60,,,,,,1,"{""total"":33,""to_translate"":{""en"":33}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6386,variation,,"وحدة حمام خشبية مميزة عبارة عن 1 ضلفة ورف ديكور مصممه لحوض كاونتر توب موديل تونيك من ايديال ستاندرد موديل كات من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,2522,3606,,,,,,,sk-kat-60,,,,,,2,"{""total"":34,""to_translate"":{""en"":34}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6388,variation,,"وحدة حمام خشبية مميزة عبارة عن 1 درج ورف ديكور مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل ثينك  من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,7111,10205,,,,,,,sk-cinq-80,,,,,,1,"{""total"":32,""to_translate"":{""en"":32}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,4680%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6389,variation,,"وحدة حمام خشبية مميزة عبارة عن 1 درج ورف ديكور مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل ثينك  من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,5850,8355,,,,,,,sk-cinq-80,,,,,,2,"{""total"":33,""to_translate"":{""en"":33}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6390,variation,,"وحدة حمام خشبية مميزة عبارة عن 1 درج ورف ديكور مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل ثينك  من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,4550,6522,,,,,,,sk-cinq-80,,,,,,3,"{""total"":33,""to_translate"":{""en"":33}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,4680%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6391,variation,,"وحدة حمام خشبية مميزة عبارة عن 1 درج ورف ديكور مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل ثينك  من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,3950,5657,,,,,,,sk-cinq-80,,,,,,4,"{""total"":33,""to_translate"":{""en"":33}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6393,variation,,"وحدة حمام خشبية مميزة عبارة عن 1 درج ورف ديكور مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل ديسك  من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,4444,6348,,,,,,,sk-desk-80,,,,,,1,"{""total"":33,""to_translate"":{""en"":33}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6394,variation,,"وحدة حمام خشبية مميزة عبارة عن 1 درج ورف ديكور مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل ديسك  من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,2666,3822,,,,,,,sk-desk-80,,,,,,2,"{""total"":33,""to_translate"":{""en"":33}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6409,external,,"خدمة الاشراف علي التشطيب",1,0,visible,"خدمة مميزة مقدمة من بيتك فريق عمل مخصص يقوم بمراحل التشطيب كامله دون الحاجة لوجودك اثناء التشطيب - الخدمة تقدم من خلال نسبة اشراف علي المصروفات الخاصه بالوحدة او اتفاق اجمالي يتم تحديده باجتماع بمقر الشركة","خدمة مميزة مقدمة من بيتك فريق عمل مخصص يقوم بمراحل التشطيب كامله دون الحاجة لوجودك اثناء التشطيب - الخدمة تقدم من خلال نسبة اشراف علي المصروفات الخاصه بالوحدة او اتفاق اجمالي يتم تحديده باجتماع بمقر الشركة",,,taxable,,1,,,0,0,,,,,1,,,1,"بنود التشطيب",,,"https://betak.store/wp-content/uploads/2023/03/IMG-20211024-WA0011.jpg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-1.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-2.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-3.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-4.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-5.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-6.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-7.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-8.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-9.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-10.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-11.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-12.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-13.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-14.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-15.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-16.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-17.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-18.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-19.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-20.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-21.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-22.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-23.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM-24.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.16-PM.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.55-PM-1.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.55-PM-2.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.55-PM-3.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.55-PM-4.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.55-PM-5.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.55-PM-6.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.55-PM-7.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.55-PM-8.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.55-PM-9.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.55-PM-10.jpeg, https://betak.store/wp-content/uploads/2023/03/WhatsApp-Image-2021-09-02-at-9.25.55-PM.jpeg",,,,,,,,,0,"{""total"":78,""to_translate"":{""en"":78}}",no,yes,yes,,product,no,1,false,1,1,1,9131481960197070,9131482060197060,60,1,,,,,,,,,,284,,,,,,,,,,,,,
6506,variation,,"غرفة اطفال مميزة بتصميم عصري والوان عصرية - غرفة-اطفال-2-سرير-120-سم-1-كمود-دولاب-مكتب-ا",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,29499,42142,,,,https://betak.store/wp-content/uploads/2023/03/13-1.jpg,,,id:6487,,,,,,1,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_الحجم,%d8%ba%d8%b1%d9%81%d8%a9-%d8%a7%d8%b7%d9%81%d8%a7%d9%84-2-%d8%b3%d8%b1%d9%8a%d8%b1-120-%d8%b3%d9%85-1-%d9%83%d9%85%d9%88%d8%af-%d8%af%d9%88%d9%84%d8%a7%d8%a8-%d9%85%d9%83%d8%aa%d8%a8-%d8%a7,,1,,,,,,,,,,,,,,,,,,
6507,variation,,"غرفة اطفال مميزة بتصميم عصري والوان عصرية - غرفة-اطفال-سرير-120-سم-2كمود-دولاب-مكتب-اط",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,24000,34285,,,,https://betak.store/wp-content/uploads/2023/03/17.jpg,,,id:6487,,,,,,2,"{""total"":15,""to_translate"":{""en"":15}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_الحجم,%d8%ba%d8%b1%d9%81%d8%a9-%d8%a7%d8%b7%d9%81%d8%a7%d9%84-%d8%b3%d8%b1%d9%8a%d8%b1-120-%d8%b3%d9%85-2%d9%83%d9%85%d9%88%d8%af-%d8%af%d9%88%d9%84%d8%a7%d8%a8-%d9%85%d9%83%d8%aa%d8%a8-%d8%a7%d8%b7,,1,,,,,,,,,,,,,,,,,,
6653,variation,,"فوتيه ثلاثي وثنائي وفردي كابوتنيه رمادي كتان - فوتيه-ثلاثي-كابوتنيه, رمادي-غامق-كتان",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,11000,14500,,,,https://betak.store/wp-content/uploads/2023/03/DREAM.jpg,,,id:6646,,,,,,1,"{""total"":13,""to_translate"":{""en"":13}}",,yes,yes,,product,,,,1,1,1,,5648245285304532,,,,pa_الحجم,%d9%81%d9%88%d8%aa%d9%8a%d9%87-%d8%ab%d9%84%d8%a7%d8%ab%d9%8a-%d9%83%d8%a7%d8%a8%d9%88%d8%aa%d9%86%d9%8a%d9%87,,1,pa_اللون,%d8%b1%d9%85%d8%a7%d8%af%d9%8a-%d8%ba%d8%a7%d9%85%d9%82-%d9%83%d8%aa%d8%a7%d9%86,,1,,,,,,,,,,,,,,
6654,variation,,"فوتيه ثلاثي وثنائي وفردي كابوتنيه رمادي كتان - فوتيه-ثلاثي-كابوتنيه, رمادي-فاتح-كتان",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,11000,14500,,,,https://betak.store/wp-content/uploads/2023/03/DREAM.jpg,,,id:6646,,,,,,2,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,6195884210470631,,,,pa_الحجم,%d9%81%d9%88%d8%aa%d9%8a%d9%87-%d8%ab%d9%84%d8%a7%d8%ab%d9%8a-%d9%83%d8%a7%d8%a8%d9%88%d8%aa%d9%86%d9%8a%d9%87,,1,pa_اللون,%d8%b1%d9%85%d8%a7%d8%af%d9%8a-%d9%81%d8%a7%d8%aa%d8%ad-%d9%83%d8%aa%d8%a7%d9%86,,1,,,,,,,,,,,,,,
6655,variation,,"فوتيه ثلاثي وثنائي وفردي كابوتنيه رمادي كتان - فوتيه-ثنائي-كابوتنيه, رمادي-غامق-كتان",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,8500,12000,,,,https://betak.store/wp-content/uploads/2023/03/DREAM.jpg,,,id:6646,,,,,,3,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,8766865680054999,,,,pa_الحجم,%d9%81%d9%88%d8%aa%d9%8a%d9%87-%d8%ab%d9%86%d8%a7%d8%a6%d9%8a-%d9%83%d8%a7%d8%a8%d9%88%d8%aa%d9%86%d9%8a%d9%87,,1,pa_اللون,%d8%b1%d9%85%d8%a7%d8%af%d9%8a-%d8%ba%d8%a7%d9%85%d9%82-%d9%83%d8%aa%d8%a7%d9%86,,1,,,,,,,,,,,,,,
6656,variation,,"فوتيه ثلاثي وثنائي وفردي كابوتنيه رمادي كتان - فوتيه-ثنائي-كابوتنيه, رمادي-فاتح-كتان",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,8500,12000,,,,https://betak.store/wp-content/uploads/2023/03/DREAM.jpg,,,id:6646,,,,,,4,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,9659853974032105,,,,pa_الحجم,%d9%81%d9%88%d8%aa%d9%8a%d9%87-%d8%ab%d9%86%d8%a7%d8%a6%d9%8a-%d9%83%d8%a7%d8%a8%d9%88%d8%aa%d9%86%d9%8a%d9%87,,1,pa_اللون,%d8%b1%d9%85%d8%a7%d8%af%d9%8a-%d9%81%d8%a7%d8%aa%d8%ad-%d9%83%d8%aa%d8%a7%d9%86,,1,,,,,,,,,,,,,,
6657,variation,,"فوتيه ثلاثي وثنائي وفردي كابوتنيه رمادي كتان - فوتيه-مفرد-كابوتنيه, رمادي-غامق-كتان",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,6500,7500,,,,https://betak.store/wp-content/uploads/2023/03/DREAM-2.jpg,,,id:6646,,,,,,5,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,9292320144172091,,,,pa_الحجم,%d9%81%d9%88%d8%aa%d9%8a%d9%87-%d9%85%d9%81%d8%b1%d8%af-%d9%83%d8%a7%d8%a8%d9%88%d8%aa%d9%86%d9%8a%d9%87,,1,pa_اللون,%d8%b1%d9%85%d8%a7%d8%af%d9%8a-%d8%ba%d8%a7%d9%85%d9%82-%d9%83%d8%aa%d8%a7%d9%86,,1,,,,,,,,,,,,,,
6658,variation,,"فوتيه ثلاثي وثنائي وفردي كابوتنيه رمادي كتان - فوتيه-مفرد-كابوتنيه, رمادي-فاتح-كتان",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,6500,7500,,,,https://betak.store/wp-content/uploads/2023/03/DREAM-2.jpg,,,id:6646,,,,,,6,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,8915990058474227,,,,pa_الحجم,%d9%81%d9%88%d8%aa%d9%8a%d9%87-%d9%85%d9%81%d8%b1%d8%af-%d9%83%d8%a7%d8%a8%d9%88%d8%aa%d9%86%d9%8a%d9%87,,1,pa_اللون,%d8%b1%d9%85%d8%a7%d8%af%d9%8a-%d9%81%d8%a7%d8%aa%d8%ad-%d9%83%d8%aa%d8%a7%d9%86,,1,,,,,,,,,,,,,,
6661,variation,,"وحدة حمام خشبية مميزة عبارة عن 2 درج تاتش  مصممه لحوض اوفر كاونتر  موديل ايليت من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,4500,6440,,,,,,,sk-elite-80,,,,,,1,"{""total"":27,""to_translate"":{""en"":27}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6662,variation,,"وحدة حمام خشبية مميزة عبارة عن 2 درج تاتش  مصممه لحوض اوفر كاونتر  موديل ايليت من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,2900,4167,,,,,,,sk-elite-80,,,,,,2,"{""total"":28,""to_translate"":{""en"":28}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6664,variation,,"وحدة حمام خشبية مميزة عبارة عن 2 درج ورف ديكور مصممه لحوض كاونتر توب موديل ديوراستايل من ديورافيت موديل ايما من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,4655,6654,,,,,,,sk-emma-73,,,,,,1,"{""total"":33,""to_translate"":{""en"":33}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6665,variation,,"وحدة حمام خشبية مميزة عبارة عن 2 درج ورف ديكور مصممه لحوض كاونتر توب موديل ديوراستايل من ديورافيت موديل ايما من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,2822,4028,,,,,,,sk-emma-73,,,,,,2,"{""total"":33,""to_translate"":{""en"":33}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,60x46-%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6671,variation,,"وحدة حمام خشبية مميزة عبارة عن 1 درج + 1 ضلفة ورف ديكور مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل اليكس من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,5400,7721,,,,,,,sk-alex-80,,,,,,1,"{""total"":36,""to_translate"":{""en"":36}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%83%d9%88%d9%86%d8%aa%d8%b1,,1,pa_مقاس-الوحدة,4680%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6672,variation,,"وحدة حمام خشبية مميزة عبارة عن 1 درج + 1 ضلفة ورف ديكور مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل اليكس من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,3211,4589,,,,,,,sk-alex-80,,,,,,2,"{""total"":37,""to_translate"":{""en"":37}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_خامة-الوحدة,%d9%85%d9%8a%d9%84%d8%a7%d9%85%d9%8a%d9%86-%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,4680%d8%b3%d9%85,,1,,,,,,,,,,,,,,
6679,variation,,"جزامة خشبية مودرن من بيتك عبارة عن رف ديكور وضلف للتخزين وترتيب الاحذية من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,3490,5829,,,,,,,SK-sh-00023,,,,,,0,"{""total"":35,""to_translate"":{""en"":35}}",,yes,yes,,product,,,,1,1,1,,6059331147467203,,,,pa_مقاس-الوحدة,90x35x100,,1,pa_خامة-الوحدة,%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,,,,,,,,,,,,,,
6684,variation,,"مكتبة ديكورية خشبية بالوان عصرية ومساحات تخزين مميزة من بيتك ستور",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,2790,4659,,,,,,,SK-SH-00024,,,,,,1,"{""total"":17,""to_translate"":{""en"":17}}",,yes,yes,,product,,,,1,1,1,,5468305626602827,,,,pa_خامة-الوحدة,%d8%a7%d9%85-%d8%af%d9%8a-%d8%a7%d9%81,,1,pa_مقاس-الوحدة,35x90x100,,1,,,,,,,,,,,,,,
